Region,Region_label,Kjopegrupper,Kjopegrupper_label,PetroleumProd,PetroleumProd_label,ContentsCode,ContentsCode_label,Tid,Tid_label,value,status
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2013M08,2013M08,244,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2013M09,2013M09,244,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2013M10,2013M10,254,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2013M11,2013M11,235,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2013M12,2013M12,221,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2014M01,2014M01,228,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2014M02,2014M02,211,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2014M03,2014M03,235,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2014M04,2014M04,222,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2014M05,2014M05,243,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2014M06,2014M06,254,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2014M07,2014M07,233,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2014M08,2014M08,247,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2014M09,2014M09,263,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2014M10,2014M10,270,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2014M11,2014M11,236,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2014M12,2014M12,243,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2015M01,2015M01,226,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2015M02,2015M02,219,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2015M03,2015M03,246,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2015M04,2015M04,227,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2015M05,2015M05,250,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2015M06,2015M06,279,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2015M07,2015M07,243,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2015M08,2015M08,267,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2015M09,2015M09,257,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2015M10,2015M10,268,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2015M11,2015M11,254,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2015M12,2015M12,243,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2016M01,2016M01,243,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2016M02,2016M02,249,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2016M03,2016M03,248,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2016M04,2016M04,246,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2016M05,2016M05,258,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2016M06,2016M06,284,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2016M07,2016M07,248,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2016M08,2016M08,281,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2016M09,2016M09,265,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2016M10,2016M10,273,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2016M11,2016M11,259,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2016M12,2016M12,244,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2017M01,2017M01,246,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2017M02,2017M02,237,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2017M03,2017M03,255,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2017M04,2017M04,226,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2017M05,2017M05,260,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2017M06,2017M06,264,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2017M07,2017M07,248,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2017M08,2017M08,263,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2017M09,2017M09,252,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2017M10,2017M10,277,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2017M11,2017M11,268,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2017M12,2017M12,242,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2018M01,2018M01,251,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2018M02,2018M02,241,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2018M03,2018M03,248,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2018M04,2018M04,242,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2018M05,2018M05,248,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2018M06,2018M06,265,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2018M07,2018M07,249,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2018M08,2018M08,268,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2018M09,2018M09,246,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2018M10,2018M10,274,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2018M11,2018M11,257,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2018M12,2018M12,232,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2019M01,2019M01,239,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2019M02,2019M02,223,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2019M03,2019M03,243,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2019M04,2019M04,229,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2019M05,2019M05,251,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2019M06,2019M06,256,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2019M07,2019M07,239,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2019M08,2019M08,261,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2019M09,2019M09,247,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2019M10,2019M10,261,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2019M11,2019M11,242,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2019M12,2019M12,234,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2020M01,2020M01,232,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2020M02,2020M02,228,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2020M03,2020M03,228,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2020M04,2020M04,194,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2020M05,2020M05,228,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2020M06,2020M06,255,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2020M07,2020M07,257,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2020M08,2020M08,263,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2020M09,2020M09,259,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2020M10,2020M10,254,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2020M11,2020M11,243,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2020M12,2020M12,231,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2021M01,2021M01,227,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2021M02,2021M02,222,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2021M03,2021M03,240,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2021M04,2021M04,217,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2021M05,2021M05,235,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2021M06,2021M06,254,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2021M07,2021M07,250,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2021M08,2021M08,257,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2021M09,2021M09,258,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2021M10,2021M10,254,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2021M11,2021M11,259,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2021M12,2021M12,241,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2022M01,2022M01,223,
