Energibalanse,Energibalanse_label,EnergiProdukt,EnergiProdukt_label,ContentsCode,ContentsCode_label,Tid,Tid_label,value,status
EB120201,12.2.1 Veitransport,EP00,Kull og kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2012,2012,,-
EB120201,12.2.1 Veitransport,EP00,Kull og kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2013,2013,,-
EB120201,12.2.1 Veitransport,EP00,Kull og kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2014,2014,,-
EB120201,12.2.1 Veitransport,EP00,Kull og kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2015,2015,,-
EB120201,12.2.1 Veitransport,EP00,Kull og kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2016,2016,,-
EB120201,12.2.1 Veitransport,EP00,Kull og kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2017,2017,,.
EB120201,12.2.1 Veitransport,EP00,Kull og kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2018,2018,,.
EB120201,12.2.1 Veitransport,EP00,Kull og kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2019,2019,,.
EB120201,12.2.1 Veitransport,EP00,Kull og kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2020,2020,,.
EB120201,12.2.1 Veitransport,EP00,Kull og kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2021,2021,,.
EB120201,12.2.1 Veitransport,EP00,Kull og kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2022,2022,,.
EB120201,12.2.1 Veitransport,EP00,Kull og kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2023,2023,,.
EB120201,12.2.1 Veitransport,EP00,Kull og kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2024,2024,,.
EB120201,12.2.1 Veitransport,EP00,Kull og kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2025,2025,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),1990,1990,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),1991,1991,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),1992,1992,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),1993,1993,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),1994,1994,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),1995,1995,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),1996,1996,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),1997,1997,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),1998,1998,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),1999,1999,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2000,2000,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2001,2001,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2002,2002,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2003,2003,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2004,2004,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2005,2005,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2006,2006,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2007,2007,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2008,2008,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2009,2009,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2010,2010,,-
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2011,2011,,-
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2012,2012,,-
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2013,2013,,-
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2014,2014,,-
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2015,2015,,-
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2016,2016,,-
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2017,2017,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2018,2018,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2019,2019,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2020,2020,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2021,2021,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2022,2022,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2023,2023,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2024,2024,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenPJ,Energibalansen (PJ),2025,2025,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),1990,1990,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),1991,1991,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),1992,1992,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),1993,1993,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),1994,1994,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),1995,1995,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),1996,1996,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),1997,1997,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),1998,1998,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),1999,1999,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2000,2000,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2001,2001,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2002,2002,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2003,2003,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2004,2004,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2005,2005,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2006,2006,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2007,2007,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2008,2008,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2009,2009,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2010,2010,,-
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2011,2011,,-
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2012,2012,,-
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2013,2013,,-
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2014,2014,,-
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2015,2015,,-
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2016,2016,,-
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2017,2017,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2018,2018,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2019,2019,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2020,2020,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2021,2021,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2022,2022,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2023,2023,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2024,2024,,.
EB120201,12.2.1 Veitransport,EP001-002,Kull og brunkull,EnergibalansenGWh,Energibalansen (GWh),2025,2025,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),1990,1990,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),1991,1991,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),1992,1992,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),1993,1993,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),1994,1994,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),1995,1995,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),1996,1996,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),1997,1997,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),1998,1998,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),1999,1999,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2000,2000,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2001,2001,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2002,2002,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2003,2003,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2004,2004,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2005,2005,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2006,2006,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2007,2007,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2008,2008,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2009,2009,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2010,2010,,-
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2011,2011,,-
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2012,2012,,-
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2013,2013,,-
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2014,2014,,-
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2015,2015,,-
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2016,2016,,-
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2017,2017,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2018,2018,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2019,2019,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2020,2020,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2021,2021,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2022,2022,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2023,2023,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2024,2024,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenPJ,Energibalansen (PJ),2025,2025,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),1990,1990,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),1991,1991,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),1992,1992,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),1993,1993,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),1994,1994,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),1995,1995,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),1996,1996,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),1997,1997,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),1998,1998,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),1999,1999,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2000,2000,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2001,2001,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2002,2002,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2003,2003,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2004,2004,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2005,2005,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2006,2006,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2007,2007,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2008,2008,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2009,2009,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2010,2010,,-
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2011,2011,,-
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2012,2012,,-
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2013,2013,,-
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2014,2014,,-
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2015,2015,,-
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2016,2016,,-
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2017,2017,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2018,2018,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2019,2019,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2020,2020,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2021,2021,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2022,2022,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2023,2023,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2024,2024,,.
EB120201,12.2.1 Veitransport,EP003,Kullprodukter,EnergibalansenGWh,Energibalansen (GWh),2025,2025,,.
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),1990,1990,,.
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),1991,1991,,.
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),1992,1992,,.
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),1993,1993,,.
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),1994,1994,,.
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),1995,1995,,.
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),1996,1996,0.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),1997,1997,0.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),1998,1998,0.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),1999,1999,0.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2000,2000,0.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2001,2001,0.1,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2002,2002,0.1,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2003,2003,0.1,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2004,2004,0.1,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2005,2005,0.1,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2006,2006,0.1,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2007,2007,0.1,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2008,2008,0.1,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2009,2009,0.1,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2010,2010,0.2,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2011,2011,0.2,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2012,2012,0.5,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2013,2013,0.6,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2014,2014,0.6,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2015,2015,0.4,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2016,2016,0.4,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2017,2017,0.6,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2018,2018,0.3,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2019,2019,0.3,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2020,2020,0.2,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2021,2021,0.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2022,2022,0.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2023,2023,0.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2024,2024,0.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenPJ,Energibalansen (PJ),2025,2025,0.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),1990,1990,,.
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),1991,1991,,.
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),1992,1992,,.
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),1993,1993,,.
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),1994,1994,,.
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),1995,1995,,.
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),1996,1996,0.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),1997,1997,2.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),1998,1998,2.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),1999,1999,3.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),2000,2000,6.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),2001,2001,15.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),2002,2002,20.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),2003,2003,28.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),2004,2004,27.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),2005,2005,19.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),2006,2006,30.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),2007,2007,30.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),2008,2008,38.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),2009,2009,40.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),2010,2010,52.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),2011,2011,59.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),2012,2012,135.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),2013,2013,163.0,
EB120201,12.2.1 Veitransport,EP03,Naturgass,EnergibalansenGWh,Energibalansen (GWh),2014,2014,170.0,
