UtslpTilLuft,UtslpTilLuft_label,UtslpEnergivare,UtslpEnergivare_label,UtslpKomp,UtslpKomp_label,ContentsCode,ContentsCode_label,Tid,Tid_label,value,status
5.2,Andre lette kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2015,2015,1540.0,
5.2,Andre lette kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2016,2016,1506.0,
5.2,Andre lette kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2017,2017,1342.0,
5.2,Andre lette kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2018,2018,1411.0,
5.2,Andre lette kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2019,2019,1331.0,
5.2,Andre lette kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2020,2020,1307.0,
5.2,Andre lette kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2021,2021,1474.0,
5.2,Andre lette kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2022,2022,1488.0,
5.2,Andre lette kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2023,2023,1432.0,
5.2,Andre lette kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2024,2024,1341.0,
5.2,Andre lette kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2025,2025,,:
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1990,1990,430.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1991,1991,424.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1992,1992,419.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1993,1993,415.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1994,1994,406.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1995,1995,396.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1996,1996,394.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1997,1997,378.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1998,1998,379.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1999,1999,367.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2000,2000,344.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2001,2001,347.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2002,2002,323.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2003,2003,304.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2004,2004,284.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2005,2005,254.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2006,2006,225.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2007,2007,201.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2008,2008,176.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2009,2009,153.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2010,2010,117.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2011,2011,97.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2012,2012,84.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2013,2013,72.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2014,2014,64.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2015,2015,55.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2016,2016,49.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2017,2017,43.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2018,2018,40.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2019,2019,36.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2020,2020,31.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2021,2021,29.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2022,2022,29.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2023,2023,26.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2024,2024,31.0,
5.2,Andre lette kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2025,2025,,:
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1990,1990,300.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1991,1991,308.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1992,1992,354.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1993,1993,406.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1994,1994,461.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1995,1995,483.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1996,1996,496.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1997,1997,595.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1998,1998,674.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1999,1999,791.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2000,2000,826.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2001,2001,925.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2002,2002,951.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2003,2003,975.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2004,2004,1025.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2005,2005,1065.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2006,2006,1156.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2007,2007,1222.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2008,2008,1253.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2009,2009,1270.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2010,2010,1361.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2011,2011,1379.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2012,2012,1405.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2013,2013,1433.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2014,2014,1468.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2015,2015,1485.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2016,2016,1458.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2017,2017,1299.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2018,2018,1371.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2019,2019,1295.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2020,2020,1276.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2021,2021,1444.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2022,2022,1459.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2023,2023,1406.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2024,2024,1310.0,
5.2,Andre lette kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2025,2025,,:
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1990,1990,1565.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1991,1991,1582.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1992,1992,1677.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1993,1993,1811.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1994,1994,1685.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1995,1995,1863.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1996,1996,1996.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1997,1997,1968.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1998,1998,2041.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1999,1999,2318.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2000,2000,2240.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2001,2001,2389.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2002,2002,2394.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2003,2003,2484.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2004,2004,2623.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2005,2005,2764.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2006,2006,2889.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2007,2007,2943.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2008,2008,2874.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2009,2009,2749.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2010,2010,2812.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2011,2011,2867.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2012,2012,2875.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2013,2013,2904.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2014,2014,3018.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2015,2015,3024.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2016,2016,2939.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2017,2017,2656.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2018,2018,2813.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2019,2019,2713.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2020,2020,2661.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2021,2021,2864.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2022,2022,3011.0,
