Region,Region_label,TypeRegistrering,TypeRegistrering_label,DrivstoffType,DrivstoffType_label,ContentsCode,ContentsCode_label,Tid,Tid_label,value,status
0,Hele landet,B,Bruktimporterte kjøretøy,13,Hydrogen,Bobiler,Bobiler,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,13,Hydrogen,Bobiler,Bobiler,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,13,Hydrogen,Kombibil5,Kombinerte biler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,13,Hydrogen,Kombibil5,Kombinerte biler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,13,Hydrogen,Kombibil5,Kombinerte biler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,13,Hydrogen,Kombibil5,Kombinerte biler,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,13,Hydrogen,Kombibil5,Kombinerte biler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,13,Hydrogen,Kombibil5,Kombinerte biler,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,13,Hydrogen,Kombibil5,Kombinerte biler,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,13,Hydrogen,Ambulanse2,Ambulanser,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,13,Hydrogen,Ambulanse2,Ambulanser,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,13,Hydrogen,Ambulanse2,Ambulanser,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,13,Hydrogen,Ambulanse2,Ambulanser,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,13,Hydrogen,Ambulanse2,Ambulanser,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,13,Hydrogen,Ambulanse2,Ambulanser,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,13,Hydrogen,Ambulanse2,Ambulanser,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Personbil1,Personbiler,2019,2019,2070,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Personbil1,Personbiler,2020,2020,1505,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Personbil1,Personbiler,2021,2021,2117,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Personbil1,Personbiler,2022,2022,191,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Personbil1,Personbiler,2023,2023,24,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Personbil1,Personbiler,2024,2024,53,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Personbil1,Personbiler,2025,2025,42,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Varebil4,Varebiler,2019,2019,11,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Varebil4,Varebiler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Varebil4,Varebiler,2021,2021,1,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Varebil4,Varebiler,2022,2022,2,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Varebil4,Varebiler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Varebil4,Varebiler,2024,2024,1,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Varebil4,Varebiler,2025,2025,3,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Bobiler,Bobiler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Bobiler,Bobiler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Bobiler,Bobiler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Bobiler,Bobiler,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Bobiler,Bobiler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Bobiler,Bobiler,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Bobiler,Bobiler,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Kombibil5,Kombinerte biler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Kombibil5,Kombinerte biler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Kombibil5,Kombinerte biler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Kombibil5,Kombinerte biler,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Kombibil5,Kombinerte biler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Kombibil5,Kombinerte biler,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Kombibil5,Kombinerte biler,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Ambulanse2,Ambulanser,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Ambulanse2,Ambulanser,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Ambulanse2,Ambulanser,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Ambulanse2,Ambulanser,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Ambulanse2,Ambulanser,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Ambulanse2,Ambulanser,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,14,"Bensin hybrid, ladbar",Ambulanse2,Ambulanser,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Personbil1,Personbiler,2019,2019,160,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Personbil1,Personbiler,2020,2020,80,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Personbil1,Personbiler,2021,2021,80,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Personbil1,Personbiler,2022,2022,65,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Personbil1,Personbiler,2023,2023,21,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Personbil1,Personbiler,2024,2024,35,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Personbil1,Personbiler,2025,2025,42,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Varebil4,Varebiler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Varebil4,Varebiler,2020,2020,1,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Varebil4,Varebiler,2021,2021,9,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Varebil4,Varebiler,2022,2022,8,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Varebil4,Varebiler,2023,2023,9,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Varebil4,Varebiler,2024,2024,6,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Varebil4,Varebiler,2025,2025,14,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Bobiler,Bobiler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Bobiler,Bobiler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Bobiler,Bobiler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Bobiler,Bobiler,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Bobiler,Bobiler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Bobiler,Bobiler,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Bobiler,Bobiler,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Kombibil5,Kombinerte biler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Kombibil5,Kombinerte biler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Kombibil5,Kombinerte biler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Kombibil5,Kombinerte biler,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Kombibil5,Kombinerte biler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Kombibil5,Kombinerte biler,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Kombibil5,Kombinerte biler,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Ambulanse2,Ambulanser,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Ambulanse2,Ambulanser,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Ambulanse2,Ambulanser,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Ambulanse2,Ambulanser,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Ambulanse2,Ambulanser,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Ambulanse2,Ambulanser,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,15,"Bensin hybrid, ikke ladbar",Ambulanse2,Ambulanser,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Personbil1,Personbiler,2019,2019,455,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Personbil1,Personbiler,2020,2020,150,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Personbil1,Personbiler,2021,2021,135,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Personbil1,Personbiler,2022,2022,16,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Personbil1,Personbiler,2023,2023,4,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Personbil1,Personbiler,2024,2024,7,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Personbil1,Personbiler,2025,2025,5,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Varebil4,Varebiler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Varebil4,Varebiler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Varebil4,Varebiler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Varebil4,Varebiler,2022,2022,1,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Varebil4,Varebiler,2023,2023,1,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Varebil4,Varebiler,2024,2024,1,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Varebil4,Varebiler,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Bobiler,Bobiler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Bobiler,Bobiler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Bobiler,Bobiler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Bobiler,Bobiler,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Bobiler,Bobiler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Bobiler,Bobiler,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Bobiler,Bobiler,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Kombibil5,Kombinerte biler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Kombibil5,Kombinerte biler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Kombibil5,Kombinerte biler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Kombibil5,Kombinerte biler,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Kombibil5,Kombinerte biler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Kombibil5,Kombinerte biler,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Kombibil5,Kombinerte biler,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Ambulanse2,Ambulanser,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Ambulanse2,Ambulanser,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Ambulanse2,Ambulanser,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Ambulanse2,Ambulanser,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Ambulanse2,Ambulanser,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Ambulanse2,Ambulanser,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,16,"Diesel hybrid, ladbar",Ambulanse2,Ambulanser,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Personbil1,Personbiler,2019,2019,24,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Personbil1,Personbiler,2020,2020,46,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Personbil1,Personbiler,2021,2021,71,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Personbil1,Personbiler,2022,2022,23,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Personbil1,Personbiler,2023,2023,13,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Personbil1,Personbiler,2024,2024,24,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Personbil1,Personbiler,2025,2025,40,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Varebil4,Varebiler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Varebil4,Varebiler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Varebil4,Varebiler,2021,2021,6,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Varebil4,Varebiler,2022,2022,4,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Varebil4,Varebiler,2023,2023,1,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Varebil4,Varebiler,2024,2024,2,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Varebil4,Varebiler,2025,2025,15,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Bobiler,Bobiler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Bobiler,Bobiler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Bobiler,Bobiler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Bobiler,Bobiler,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Bobiler,Bobiler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Bobiler,Bobiler,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Bobiler,Bobiler,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Kombibil5,Kombinerte biler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Kombibil5,Kombinerte biler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Kombibil5,Kombinerte biler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Kombibil5,Kombinerte biler,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Kombibil5,Kombinerte biler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Kombibil5,Kombinerte biler,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Kombibil5,Kombinerte biler,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Ambulanse2,Ambulanser,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Ambulanse2,Ambulanser,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Ambulanse2,Ambulanser,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Ambulanse2,Ambulanser,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Ambulanse2,Ambulanser,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Ambulanse2,Ambulanser,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,17,"Diesel hybrid, ikke ladbar",Ambulanse2,Ambulanser,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Personbil1,Personbiler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Personbil1,Personbiler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Personbil1,Personbiler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Personbil1,Personbiler,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Personbil1,Personbiler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Personbil1,Personbiler,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Personbil1,Personbiler,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Varebil4,Varebiler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Varebil4,Varebiler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Varebil4,Varebiler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Varebil4,Varebiler,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Varebil4,Varebiler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Varebil4,Varebiler,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Varebil4,Varebiler,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Bobiler,Bobiler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Bobiler,Bobiler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Bobiler,Bobiler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Bobiler,Bobiler,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Bobiler,Bobiler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Bobiler,Bobiler,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Bobiler,Bobiler,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Kombibil5,Kombinerte biler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Kombibil5,Kombinerte biler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Kombibil5,Kombinerte biler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Kombibil5,Kombinerte biler,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Kombibil5,Kombinerte biler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Kombibil5,Kombinerte biler,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Kombibil5,Kombinerte biler,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Ambulanse2,Ambulanser,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Ambulanse2,Ambulanser,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Ambulanse2,Ambulanser,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Ambulanse2,Ambulanser,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Ambulanse2,Ambulanser,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Ambulanse2,Ambulanser,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,3,Parafin,Ambulanse2,Ambulanser,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Personbil1,Personbiler,2019,2019,1,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Personbil1,Personbiler,2020,2020,1,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Personbil1,Personbiler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Personbil1,Personbiler,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Personbil1,Personbiler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Personbil1,Personbiler,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Personbil1,Personbiler,2025,2025,1,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Varebil4,Varebiler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Varebil4,Varebiler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Varebil4,Varebiler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Varebil4,Varebiler,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Varebil4,Varebiler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Varebil4,Varebiler,2024,2024,2,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Varebil4,Varebiler,2025,2025,1,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Bobiler,Bobiler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Bobiler,Bobiler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Bobiler,Bobiler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Bobiler,Bobiler,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Bobiler,Bobiler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Bobiler,Bobiler,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Bobiler,Bobiler,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Kombibil5,Kombinerte biler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Kombibil5,Kombinerte biler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Kombibil5,Kombinerte biler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Kombibil5,Kombinerte biler,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Kombibil5,Kombinerte biler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Kombibil5,Kombinerte biler,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Kombibil5,Kombinerte biler,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Ambulanse2,Ambulanser,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Ambulanse2,Ambulanser,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Ambulanse2,Ambulanser,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Ambulanse2,Ambulanser,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Ambulanse2,Ambulanser,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Ambulanse2,Ambulanser,2024,2024,0,
